date,countryCode,countryName,regionName,industryName,categoryType,categoryName,categoryValue,rank
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Occupational Therapist",0.710696086896432,10
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Salesperson",0.6876182850561471,11
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Customer Service Representative",0.6824056280994335,12
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Financial Analyst",0.6818094139388811,13
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Business Analyst",0.6444895523686079,14
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Receptionist",0.6393258182965403,15
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Dietitian",0.6022509883450702,16
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Pharmacy Technician",0.5873809862228354,17
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Home Health Aide",0.572345895034717,18
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Psychotherapist",0.5225423356826627,19
2021-05-01,ca,"Canada","All","Health Care",Top Trending Jobs,"Clinical Research Associate",0.5185080719860202,20
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Time Management",-1,1
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"JavaScript",-1,2
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Project Planning",-1,3
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Business Analysis",-1,4
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Construction Management",-1,5
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Financial Analysis",-1,6
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Financial Reporting",-1,7
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Requirements Gathering",-1,8
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Pharmacy",-1,9
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Nursing",-1,10
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Receptionist Duties",-1,11
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Community Pharmacy",-1,12
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Cardiopulmonary Resuscitation (CPR)",-1,13
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Laboratory Skills",-1,14
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Crisis Intervention",-1,15
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Case Management",-1,16
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Occupational Therapy",-1,17
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Psychotherapy",-1,18
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Rehabilitation",-1,19
2021-05-01,ca,"Canada","All","Health Care",Top Trending Skills,"Mental Health",-1,20
